Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Gm8973,3.2818876356531415,-0.517486544826756,1.1327509437752403,0.11025665544324348,0.1957785810643686,FALSE
Orc3,435.6933173000053,-0.5176140430780819,0.21436431577545637,0.013183048040901372,0.03661325599620213,TRUE
Steap4,281.30740260321323,-0.5178741594818564,0.6812940473982878,0.31286378799117565,0.43558599647841095,FALSE
Zfp511,349.21513039884655,-0.5180527514595287,0.31790847347032986,0.0815727898914158,0.1549658245280242,FALSE
Gm6169,23.977443650822746,-0.5180883238845135,0.560511935683158,0.2636818712845091,0.3814160441441217,FALSE
Rgs2,669.1545935608901,-0.5181624448045352,0.33475843395375354,0.09867998818477322,0.1791945416148102,FALSE
Slc15a3,599.7300089670108,-0.5181956539302346,0.503444388959812,0.23160372473702528,0.3468665559385782,FALSE
Gm4707,2.3000552211922134,-0.5184760637732905,0.97644304903844,0.27368262812678584,NA,NA
Tnni3,283.1806344304451,-0.5185417723242558,1.0295710110309206,0.24070502283348397,0.35687047583138065,FALSE
Ube2q2,833.2943406180657,-0.5188341060955176,0.3047349816822718,0.07226033938650067,0.14150799876814724,FALSE
Gm11343,1.3533499894649437,-0.5191202833136473,1.139421357423963,0.10008692571649792,NA,NA
Ctbs,415.0763885292774,-0.5195380207849993,0.2493545906654598,0.030826125994400357,0.07264384305687242,FALSE
Dhrs13,276.94828383056137,-0.5195677900201469,0.4445002851302521,0.18831954294392347,0.2965341579553379,FALSE
Atp1b3,3374.360257823914,-0.5196203928362172,0.26438046658270403,0.03667897353729091,0.08336326632180376,FALSE
Rpap2,282.9073939174724,-0.5198763440773709,0.28895419007627576,0.05829518778357193,0.11954622974467344,FALSE
Gm39526,2.2870919008128507,-0.5199663379701804,1.1585679389570551,0.073797264313744,NA,NA
Cops6,2645.485131616017,-0.5200697487519992,0.31842620365915786,0.08351212737924534,0.15785779095822297,FALSE
Gm15543,5.964307384425041,-0.5204604710387719,1.1661260990015312,0.08699499106147647,0.16275204016298123,FALSE
Gm7332,9.90551314979013,-0.5205096143255606,0.773080551309075,0.320378832285611,0.4437128457761475,FALSE
Mto1,235.8375435037045,-0.5205645669136957,0.2086903499966708,0.010530136712958481,0.03034546786739267,TRUE
Hsp90b1,17841.377738024454,-0.5205658156529936,0.2903000005515527,0.057656096864724206,0.11861156755898347,FALSE
Gm7539,1.2716898965733758,-0.5206514356456144,1.1626175754674413,0.09171193750730924,NA,NA
Rpl15-ps2,2.593904252504097,-0.5206591238793741,1.009894880431067,0.2463947280893164,0.3627673017319196,FALSE
Mief2,413.84221412868254,-0.5209751658295391,0.38086191757905236,0.13687458017594578,0.2317253152939256,FALSE
Ltb,275.5030508907665,-0.5210111843233376,0.7156423611691363,0.3137866756171965,0.4364302429963961,FALSE
Gdpd3,2176.016458437174,-0.5211852164636146,0.8843041226867568,0.3058323933531223,0.42805005101732946,FALSE
Dcaf15,384.97975128819263,-0.5214037060281222,0.3504763131447286,0.10999952606538467,0.19541187546629715,FALSE
Esr1,76.3610051863998,-0.5216116604366077,0.5899410955676408,0.27398645276653855,0.3929065867373367,FALSE
Ndufs2,3830.0171500416095,-0.5219178247195003,0.26744338642745374,0.042490017239364276,0.09351720290681093,FALSE
Gm12186,2.2663703713712553,-0.5220192564220636,1.0043480924082657,0.2526624632443498,NA,NA
Gm42659,5.012165692293644,-0.5221436069323518,1.1860137386836058,0.028761671433945677,0.0686758277096254,FALSE
4933427E11Rik,5.148189475312987,-0.5221852064198724,0.9562876460167204,0.2857268244287203,0.405969534549407,FALSE
Cstf3,394.08590173043046,-0.5237745454872712,0.303517056628748,0.06849770246552717,0.1357646967245382,FALSE
Sdr9c7,7.709501562934144,-0.52396652734123506,1.0744588999534421,0.17663351619524956,0.28204384037628555,FALSE
Adcy1,16.255569565442258,-0.5242768712853614,0.8710486530252805,0.30972509390318975,0.43218235907488817,FALSE
Ptms,10190.99340064262,-0.5245696030826813,0.2429988779278659,0.0253456321433699,0.06198345940306003,FALSE
Pmepa1os,1.7396859025214135,-0.524594822329255,1.1750652502652799,0.06877224549023589,NA,NA
Large2,302.6143821280142,-0.5247208237145685,0.4013996148481532,0.15148089223978956,0.2511339541702313,FALSE
1300017J02Rik,2.608056367771933,-0.5247760293885182,1.0219658234479854,0.2403629781461933,0.3565276444957558,FALSE
Nudt5,663.4773928691717,-0.5250092024520652,0.2805194035865751,0.0506263583285044,0.10712943631829194,FALSE
Cnn2,5570.1893382547705,-0.5250478140836804,0.36891629848292573,0.12328157612100121,0.2139614554213971,FALSE
Marchf5,1191.0085445610725,-0.5254008318288912,0.3343525041316841,0.09388478435630229,0.17265316662661878,FALSE
Gm44646,3.803958988398976,-0.5256460546324971,0.9671870285368234,0.269353374021632,0.3878620409400314,FALSE
Slc28a3,20.01362080687798,-0.5257985900815468,0.8337783114269176,0.31516156606048396,0.4378377974091568,FALSE
Wdfy4,471.42254388096524,-0.5258960942838198,0.601818276917433,0.2764133223454113,0.3956227155900182,FALSE
Ing2,405.82301848157493,-0.5264861902787341,0.28539054735893216,0.05258220011686231,0.11038488182427435,FALSE
Gm5240,1.5744385039607978,-0.5265737563859504,1.064105388596412,0.19970484127716207,NA,NA
Ensa,3000.6242042588497,-0.5266192313245796,0.23364882528649467,0.01996899400728019,0.05124304523601543,FALSE
Gm44597,3.82241749593339,-0.5266727464097938,1.0300631531919475,0.23322191726301977,0.34850323562775276,FALSE
Sae1,1650.1801496471903,-0.527076662979691,0.1837068428197775,0.003450799946850371,0.012014011356888442,TRUE
Gm6426,1.3078917152971061,-0.5270791614220157,1.0792779573696702,0.1819649307520396,NA,NA
Il15ra,151.88192248339902,-0.5271250423177696,0.33298814432410384,0.09154992688564705,0.16928871665387168,FALSE
Selenot-ps,1.306957217947725,-0.5274030095811787,1.0437958523694901,0.2223268067353213,NA,NA
Rpl17-ps8,1.17136003676802,-0.5275134697663758,1.0877654497474607,0.1741787764816323,NA,NA
Mvk,451.97809174771675,-0.5277649253242914,0.3110046507534101,0.07282052869974853,0.1423306982432566,FALSE
Gm18076,1.66825178065809,-0.5279297930160113,1.0781097527687824,0.18809095500348422,NA,NA
Prpsap2,318.73076655307597,-0.5279912840421203,0.2708693603633417,0.0417687714811221,0.09238612894627202,FALSE
Gm14966,19.600806060503576,-0.5281263244354231,0.8232154812498974,0.31448245494667076,0.4371643775749818,FALSE
Sms-ps,24.3103465553421,-0.5281518408040935,0.6234629928332708,0.28420761236878167,0.4042310437470957,FALSE
Taf6l,237.48281457920316,-0.5285076251956675,0.42522007742503326,0.16680729385229073,0.270674523646169,FALSE
Tmco1,1791.5454540038616,-0.5285226740655482,0.373363370100017,0.1262317207273524,0.2180283947965946,FALSE
Bex3,4959.161474196515,-0.5286119168641817,0.36013984168112934,0.11325567532149752,0.19998178103736483,FALSE
Rbm8a2,7.235177183520022,-0.5286510704569767,0.7559108079706066,0.30858590371754374,0.4310289321515941,FALSE
Rtkn,773.0793022151169,-0.5286872371766175,0.5044162197442641,0.22303728092421127,0.33722859557032414,FALSE
Edem1,2061.539035933937,-0.5288466829511106,0.34529884764733526,0.10056802508993595,0.18187032546709261,FALSE
Pbld1,19.57779309487461,-0.5289715115739381,0.8728921301566782,0.30744392328674003,0.4299004012060348,FALSE
Nadk,3537.82570842443,-0.5290065017615122,0.2828508171495054,0.05003656856191447,0.10629577341196614,FALSE
Isg20,1388.7774039015635,-0.5290683335936724,0.3663341032612861,0.12265165830469292,0.21312243596508523,FALSE
Mrap,21.720648104116645,-0.529134806392472,0.7273986830589028,0.30791229446201013,0.43033713491559444,FALSE
Mocs2,865.3181665446849,-0.5291389756628572,0.2670529689319142,0.038461350471494515,0.08662890804482577,FALSE
Nmi,450.52350397725996,-0.5292014035610414,0.2860041530442612,0.052432004752438185,0.11016541703807348,FALSE
Tpt1-ps7,3.7750893504395693,-0.5292320192556151,0.9058075950759567,0.30064984636798325,0.4222045016464622,FALSE
4930579G24Rik,40.46464586060991,-0.5294091624113612,0.6589466710856479,0.29275613738789663,0.4134262246070285,FALSE
Carmil3,8.712302578001616,-0.5294190182308358,0.9254904705808638,0.2887194699474048,0.40914111189419733,FALSE
Zfp35,402.81504476751826,-0.5297985097257794,0.23949439661075536,0.022234713116904323,0.055876221911199946,FALSE
Gm15420,24.170894585732707,-0.529826671919329,0.7892399249684134,0.31375323656231224,0.4364302429963961,FALSE
Srsf11,1125.4880739253515,-0.5298514880976896,0.37777013533092724,0.12307033772164791,0.2136768477126012,FALSE
B2m,26689.46970524626,-0.529931421197876,0.4925418401739632,0.2129740116486159,0.3257636712523992,FALSE
Mei4,9.643853464452633,-0.5299484188466935,0.9450207150688078,0.2826128729413294,0.40240754625552183,FALSE
Rars2,365.8865603286692,-0.5299722684538843,0.31631871180752735,0.07588617741200898,0.14692434609756627,FALSE
Atpaf2,471.9224036524846,-0.5302022140805128,0.21594260817212235,0.011785622278657475,0.033341359626243045,TRUE
Bcat2,1356.2664830248755,-0.5305088860709113,0.4685455735474018,0.19715477304036258,0.3073131121149939,FALSE
Arhgef25,249.10528030705032,-0.5306376334861477,0.48452334844261125,0.21219600682044873,0.3249340772323917,FALSE
Rnf144b,797.5826985431028,-0.5306395695235985,0.49654460435341935,0.2151373259036806,0.32816610108446875,FALSE
Espl1,106.7864558747092,-0.5308280442857506,0.6478377344226113,0.2894915239993527,0.40999441499578193,FALSE
Gm14023,12.288682950515108,-0.5309643711368953,0.7079461991181673,0.30197147960740567,0.4237214285376484,FALSE
Cd200r3,7.710979256399588,-0.5309861384598803,0.9336576705090867,0.2838735476576989,0.40384516120352815,FALSE
Zmynd10,89.06885051944984,-0.5310502703544995,0.7481930321624445,0.31242523326728966,0.43519511712425335,FALSE
Gm10313,4.280310144199756,-0.5310662813027696,0.9023355657169296,0.2965183104411318,0.41780059726049557,FALSE
Apon,2.4672001269007957,-0.5311444213696125,1.0050016218019007,0.2533431364322005,NA,NA
Pon2,3925.135464975839,-0.531237922419853,0.26353545042714427,0.036070202839375634,0.08227023461887366,FALSE
Nutf2-ps1,3.8783968315805795,-0.5314762939123703,0.8312169278901236,0.3084755837427453,0.4309675707718254,FALSE
Commd5,34.772785112491086,-0.5314773169292422,0.42636531923427073,0.16562488689961938,0.2694579842910123,FALSE
Gm9568,2.8509344012551012,-0.5316356217521921,0.9032715302344181,0.29359559760816734,0.41437805321141036,FALSE
Vamp4,805.9611487235335,-0.5317912053122311,0.2833609125001756,0.048960831546821355,0.10459027380150061,FALSE
Hmgb1-ps5,3.9065815157001658,-0.531826561732515,0.9951658246534925,0.2511719452830954,0.3681477794920778,FALSE
Rxrg,35.3282453998163,-0.5320043823611371,1.0444230391808187,0.22676112979676563,0.3414949380393603,FALSE
Top2a,257.43658684849356,-0.5329582318898235,0.5470060109437647,0.24390080446732387,0.3600600313712386,FALSE
Hepacam,11.726627729353089,-0.5330770915541634,0.8666193601411208,0.30304070526758764,0.42494376517692883,FALSE
Bglap3,5.984367567417079,-0.533085281828675,1.1505079454524598,0.10146023055319414,0.1831749509800255,FALSE
Gpr33,3.27524008288611,-0.5331808911770682,1.168994316564437,0.09538243539775267,0.17463561412686032,FALSE
Gm6407,3.9930175717195238,-0.5337177548776046,0.8010394639975791,0.3050581788287803,0.42724522216262356,FALSE
Npas4,4.032838929322386,-0.5337318411194135,1.1503940608454752,0.10095335764846976,0.18241338163643847,FALSE
Hcls1,914.4468101501103,-0.533791768310037,0.4836721156017318,0.2027478665957359,0.31402820640490064,FALSE
Gm37249,4.028025833118068,-0.5341310900841971,0.9267047531453446,0.2920875749804952,0.41267203124988727,FALSE
Gm48702,2.0776877282972097,-0.5344416614189057,1.1899857484850966,0.0521741195414502,NA,NA
Gpt,774.6759396172863,-0.5345702833089356,0.5370508733396133,0.24038521146655895,0.3565332288999632,FALSE
Tor1b,1347.7937432300255,-0.5345861507114006,0.23038773950643845,0.017044167666095473,0.045110901790513934,TRUE
Siglecg,19.192478115394632,-0.5347288642500249,0.9499403208646771,0.2796398809803315,0.39923442555282496,FALSE
Ybey,137.32620497709186,-0.5348255117409694,0.2928411654361766,0.054862583408401895,0.11405580149679072,FALSE
Rnf122,229.31736097336076,-0.5348748360710951,0.23926559679966436,0.020812173956611738,0.052905778964217255,FALSE
Gm49336,533.4973449648979,-0.5349912981424378,0.3415354122829982,0.09398373644168782,0.1727958125720746,FALSE
Fyttd1,1119.963726426274,-0.5350487910204009,0.3690275138237553,0.12007823902920393,0.20941993939859718,FALSE
Gm20150,2.3583584973354115,-0.5352291128954078,1.2029747972954357,0.025043592157489254,NA,NA
Trpt1,137.1720176494516,-0.535275137901513,0.45125320344467057,0.18124794279830686,0.28748636021210955,FALSE
Gpx8,1403.8603601153318,-0.5353471671317317,0.5208146891466685,0.23061871484527718,0.34576687558931934,FALSE
4833403J16Rik,43.58859093294461,-0.5358494368582157,0.5437595028598238,0.23816275674345933,0.3539918380108379,FALSE
Ctla2b,11.489007317929378,-0.5358892386046857,0.8580546621099814,0.3066886611260414,0.42903076833610354,FALSE
Azgp1,101.80509185812821,-0.5364132827744154,0.6228994877645528,0.27897276750925876,0.39860626724640963,FALSE
Cabp1,9.97578083958536,-0.5366169220939151,0.7612296660984601,0.30535362080457995,0.42750392701663764,FALSE
Ndufa10,2279.6803023449806,-0.5366251247239673,0.2348004955612177,0.017622076129282488,0.04625974703233593,TRUE
C230072F16Rik,25.883971119445658,-0.5367009858319146,0.8169310567315995,0.31033644082116174,0.4327851614572367,FALSE
Tmem198b,169.0340796125456,-0.5368638154576405,0.37861330938622656,0.12298249918089192,0.21362040189734735,FALSE
Selenos,2847.345668018518,-0.5369841978375642,0.2949571994417919,0.054593747823357845,0.1135947727667518,FALSE
Plxnc1,274.8027279124984,-0.5370456263850227,0.563307364894247,0.2492232503993867,0.36584182036022983,FALSE
Naa16,175.40161633281915,-0.5370524377707063,0.4047369176254757,0.14509051952814228,0.24259245448560426,FALSE
Slc30a6,297.0222575754948,-0.5373683029498292,0.3043507211440929,0.06262368124749022,0.12664468536379622,FALSE
Gm44768,2.006866772913364,-0.5375078594430639,0.9246837441283929,0.28301580729640896,NA,NA
Degs1,4752.178336677347,-0.5376821253818613,0.2815824583464328,0.046824737985770706,0.10093251081010536,FALSE
Spock3,8.988769015648328,-0.5378351727725387,1.0927859994251243,0.17526526736326012,0.28050870390049215,FALSE
Cep70,212.6664098405211,-0.5378478322242223,0.3994670685825473,0.13906629582580998,0.23453086755632582,FALSE
Sowahc,784.2440340362639,-0.5379023586497228,0.4074912210322511,0.14499451319295711,0.24249493868058886,FALSE
Mrps22,305.4873014630195,-0.5381838695173531,0.3349265337671392,0.08492265414967412,0.15991336698785202,FALSE
Pacc1,262.6172027022954,-0.5382531810422998,0.2553255445380643,0.02868640307602195,0.06853385149234843,FALSE
Gm8814,1.6401340143739152,-0.5383747964888204,0.9909620558225246,0.2523733071282773,NA,NA
H2bc4,1897.1314836464692,-0.5384597459211997,0.39627741461447863,0.1381310685583298,0.23342264342774482,FALSE
Mcpt1,72.49938815530103,-0.5387408111386526,0.8444482775080855,0.2974301346590874,0.4188408162224584,FALSE
Axdnd1,14.341909230440384,-0.5388914146050463,0.6621404472799726,0.28605544187690296,0.40632038153436917,FALSE
Homer3,502.79799879357057,-0.5389445393685974,0.25605185397388763,0.028712434862508764,0.06857522640365356,FALSE
Slfn8,78.69341400511057,-0.5389618665265015,0.5737398903362638,0.2523963110137678,0.36966169365911444,FALSE
Fam32a,3204.0146628293937,-0.53924417383216,0.24066545684061388,0.020778557164067728,0.05283588593945304,FALSE
Tnnt3,8.125959923709825,-0.5392785645459536,0.9829684808863894,0.26391213399182495,0.38163473758143673,FALSE
Itgb1bp2,10.107045615601777,-0.5397098689100754,1.0701379282838366,0.20306235009709633,0.3144143943394646,FALSE
Rpl21-ps1,1.2864011874451577,-0.5397151760091939,1.1183682764479272,0.13315503629387068,NA,NA
Gdi2,7597.962860540598,-0.5398235827495251,0.2872594567311628,0.048693135914691106,0.1042151872320523,FALSE
Smyd2,703.5726828689816,-0.5401036915129257,0.36229122461114316,0.10818628863017166,0.1929411835874538,FALSE
Ebf4,20.63615085211361,-0.5401514049196501,0.5961616010612052,0.2640371966396051,0.3817768452008192,FALSE
C430014B12Rik,30.20980672763601,-0.5402847397318459,0.7726480625195674,0.305026342662047,0.42723162918746405,FALSE
C030034I22Rik,22.133342740853077,-0.5405305781232498,0.4984830067654634,0.21005316757635548,0.32226740401972026,FALSE
Btf3l4,490.6581035490422,-0.5405568127383554,0.2772234089455612,0.04229897364184375,0.09317454200773545,FALSE
Zup1,156.6924919355794,-0.5406733220212939,0.5477167092137532,0.2385605696452093,0.35443242779314327,FALSE
Zfp69,23.29627024915549,-0.5409612364445137,0.5440293980857075,0.23518932063752823,0.3506525230819479,FALSE
Rptoros,15.135952721153656,-0.5413396547664456,0.8250606436534466,0.3045275491119766,0.4266568209308882,FALSE
Vrk1,299.1736700786886,-0.5414679094693203,0.26652401576592794,0.0341983832202611,0.0789334992906672,FALSE
Sgms1,1994.1702445154654,-0.5415291115630574,0.45015107681839717,0.1794055726274791,0.28529032780671204,FALSE
Eif4ebp1,1274.652032636999,-0.5418376758025785,0.40236073966099933,0.13764258270252452,0.23284727929415544,FALSE
Commd8,943.8123966879724,-0.5418485900620599,0.2794392584437818,0.0423842879739237,0.09333052119728494,FALSE
Gm32256,2.3304863207664503,-0.54188177549818894,1.108309473157658,0.15684157564071527,NA,NA
Gm6311,2.56906671701142,-0.5419928714264725,0.926884266492806,0.2824911945656953,0.4022936346334279,FALSE
4930448D08Rik,1.8128222271851155,-0.5422757489853912,1.1396008631012717,0.11379978734368722,NA,NA
B3gnt5,23.133483310825767,-0.5423955439523274,0.758246835229244,0.3011548084756803,0.42282135109985514,FALSE
Ptov1,2377.2681911752798,-0.542433828946929,0.3674874294106623,0.11022332958065617,0.19574829920108086,FALSE
Gyg,1440.2424045625817,-0.5425196995625906,0.30849961833836276,0.06351687714466038,0.12791501286017826,FALSE
Atg16l1,782.1779680432539,-0.5426206418500875,0.3288740614788641,0.07820502111809312,0.1501073980914782,FALSE
Pisd,747.03693104182355,-0.542944827402902,0.2700904045573898,0.03617399012496498,0.08247772284899596,FALSE
Me1,3760.9217476705276,-0.5431299381762575,0.31301744361981415,0.06672053097742843,0.13313073390379904,FALSE
Gm39326,1.6850435038761766,-0.543474003754087,1.0419368036366627,0.21712252555720443,NA,NA
A230083N12Rik,3.526768022644911,-0.5435330064759026,1.018664242203578,0.23296965050774984,0.34826953485511464,FALSE
Rpl7a-ps2,1.4080964098763549,-0.5437200018994235,1.0171639290481977,0.2339131920991223,NA,NA
S100a11,12428.720028393056,-0.5438229864528227,0.31704710415329124,0.06839055530073627,0.13556624602943976,FALSE
Meltf,7.117209289361045,-0.5443669341518141,1.1459251949787628,0.11567363091821192,0.20345880284750276,FALSE
Nck1,709.0936550729946,-0.5446720924844012,0.45011396284324273,0.17001718680065728,0.27431523536871616,FALSE
Coq9,1134.0646345185799,-0.5448147885772466,0.2445289858030785,0.021013024064761087,0.053340753395162754,FALSE
Gm20659,2.191679709123647,-0.5448225436207565,1.1194101870907451,0.14392033575478894,NA,NA
Gm18077,1.1030671581220923,-0.545043442749908,1.0280031720818936,0.23030951075871772,NA,NA
Gm11246,2.360467870331278,-0.5450688491601062,1.1285835789701664,0.13469144132550337,NA,NA
Pnma1,15.447748313197254,-0.5450757150724576,0.894032622288446,0.29016242296060996,0.4107336541468379,FALSE
Trp53rka,339.62530763195383,-0.5452342467834685,0.4114353701545021,0.14246361081762063,0.23926270340571584,FALSE
Gm49594,1.4037932965414626,-0.5455591852235884,1.1340396783170612,0.12020367456629832,NA,NA
Sdccag8,275.61088179542924,-0.5459256562473896,0.3778204213184475,0.11632797842592052,0.20425724775504236,FALSE
Gm8113,8.196757104194052,-0.5460576898715719,1.1708293993634225,0.08358711038992285,0.15793395442759992,FALSE
Gm15675,74.60085361694736,-0.5461162986264955,0.6038086162667705,0.260499953102494,0.378059810152131,FALSE
4931415C17Rik,6.295454966038631,-0.5461262037848913,0.9042261350332287,0.2918805939955066,0.41250035630184884,FALSE
Gm8986,1.9051349336739032,-0.5463569811579826,1.0481047414147902,0.2147937346773505,NA,NA
Rbm7,1668.7232352225699,-0.5463784473173257,0.35418512599547525,0.09724934215432329,0.17721338024251568,FALSE
Lag3,73.55331223531941,-0.5466115333227934,0.7359038208449061,0.298215341771873,0.4196404382904007,FALSE
Slc5a1,196.00980353117143,-0.5466588486434311,0.6008629246210525,0.25968210188687,0.37727999599815387,FALSE
Ppp2r5c,2446.165550261855,-0.546714078840744,0.14891810584557746,2.2265531234014232e-4,0.0012040226343771562,TRUE
Gm17705,5.376643879037416,-0.5467715995332759,0.9676372269549838,0.26677467848515807,0.3848804400385604,FALSE
Ubb-ps,46.21789798623166,-0.5470408876177045,0.6020506102153056,0.25901936466182707,0.3766756184404197,FALSE
Fbxo5,48.771538071650824,-0.5471039522144958,0.7366267969685107,0.29694261368262037,0.4182199443689432,FALSE
Lsm12,639.3084481842145,-0.5472848325091059,0.2757564332868406,0.0381299263645374,0.08602128526418551,FALSE
Abcg2,302.7755617110593,-0.5474601354810846,0.4684304943354963,0.18523955323922286,0.2928100994882534,FALSE
Gm11696,39.368614463645784,-0.5476881422334097,0.46585312479806984,0.18066688901469574,0.28682354378525504,FALSE
Ugcg,800.6341475641811,-0.548078734299663,0.39674545246456955,0.1305525773196629,0.22349133725668402,FALSE
Tmem253,12.445048557014662,-0.5481946256983334,0.715931065063665,0.29169398254717044,0.412296993196158,FALSE
Tpd52,2766.7519732762335,-0.5482529609050748,0.2556815199172323,0.026080539812770708,0.06342418896764947,FALSE
Pi4k2b,2251.269243390913,-0.5484771990526152,0.48851748775813075,0.19594833035169243,0.30577823275720817,FALSE
Prr3,162.96633893965506,-0.5491239447657906,0.302814629203031,0.05583100149675062,0.1156554720983887,FALSE
Ppp2r2d,883.3034831078654,-0.5491927578041442,0.24931410388701655,0.022427387008066926,0.05622866314165351,FALSE
Loxl3,144.4968149604891,-0.5495619914838435,0.5032184899026135,0.2049000338466226,0.31648604743989567,FALSE
Gm47135,3.8006888782223425,-0.5496013481748104,1.2066991370145705,0.030863831740966782,0.07271494651688598,FALSE
Gm45902,32.8130957018522,-0.5496612693840517,0.5102065221329942,0.20717372379177854,0.31904026306639155,FALSE
Gm26590,8.2164330766413,-0.5496700676350572,0.895378911614023,0.28978930596620095,0.4102957500313538,FALSE
Tfam,752.537728878061,-0.550059837255015,0.2466258318158557,0.020886413778617295,0.053069833063356255,FALSE
Ube2e2,417.3043504324647,-0.5506698553755427,0.3080149506102307,0.05887371530507197,0.12050900716690392,FALSE
Gm12657,3.558095316522112,-0.5508363784564705,0.9361160973409517,0.275333916133423,0.3945244684267846,FALSE
Gm5779,2.584962006232231,-0.5508390521170577,0.8782577160346376,0.2874548829703835,0.40773817161963655,FALSE
Actr3,3861.8115994980144,-0.5512221675099511,0.2455941593940896,0.020159344260166863,0.05163541739983034,FALSE
1190001M18Rik,2.6199867014113294,-0.5512598962962307,1.1418005255886339,0.1191136643047144,0.20815509092083928,FALSE
Retnla,11099.856620801876,-0.5512745560612756,0.7345446870678907,0.28159546606640473,0.4011956068200696,FALSE
Ccdc126,265.73463249996763,-0.5515068555997579,0.38055345622040027,0.11475051649345087,0.2022262840039635,FALSE
Enoph1,388.0426750371601,-0.5516303916571876,0.30838883726731636,0.05913768387214539,0.12093781643556849,FALSE
Rsl1d1,1346.7634408131792,-0.5519086303874156,0.2694597195726061,0.03247645184134451,0.07587533617295847,FALSE
Mfsd14a,1063.4768723686097,-0.5519342351635532,0.2982269764340158,0.05147865589233856,0.10857592614460788,FALSE
Gm14630,2.409530995724966,-0.5520720470457398,0.9260179318635106,0.2760239733402415,NA,NA
Ppp1r1a,22.431728917180937,-0.5521137357781761,0.7373272270597955,0.2936792634530481,0.4144658367542287,FALSE
Ldha-ps,2.489838442527003,-0.5521650631937836,1.0442541203369518,0.21807176929937733,NA,NA
Plekhg4,2.613159600123942,-0.5527997107679249,1.0934936964692337,0.1746917792006887,0.2799389721481942,FALSE
Gm34574,1.3527442773538836,-0.5530183269895421,1.1648913901084406,0.12505458346007567,NA,NA
Dusp28,294.3625697906994,-0.5530509578138131,0.3526938842031263,0.09136026094359778,0.16906727736926333,FALSE
AB124611,189.95695000227553,-0.5534544537999396,0.5805054568786027,0.24272972222098924,0.3588251234762384,FALSE
Tomm6os,11.561935001800226,-0.5535725484952055,0.6854058241429319,0.2773400976323964,0.39674328157046407,FALSE
Gm18119,1.3271112901188498,-0.5539300405535742,1.0125262451672818,0.23046734589099468,NA,NA
Gm42937,2.2914582854790746,-0.5541344152507464,1.2036992891788494,0.05659190964805402,NA,NA
Tgfb1,1343.3172233193534,-0.554297551527894,0.33278509483921315,0.07591931067770272,0.14697375577948765,FALSE
Ogfrl1,647.9115730914958,-0.554608772990651,0.5690539134260653,0.24587744673126366,0.3622206265075272,FALSE
Hspd1,2554.7856553755623,-0.5547650160799494,0.26703383347253373,0.030498658638089444,0.07201279415463756,FALSE
Papolb,1.4531756220973866,-0.5555539229774403,1.1133811657533765,0.15166891947879427,NA,NA
Prelid1,4238.677057200994,-0.5557383139158445,0.2813808386983296,0.0385420566493899,0.08674995961483876,FALSE
Gm12466,1.5909010641533883,-0.5559979387650684,1.0320951096116155,0.22677186340278863,NA,NA
Gm25082,3.590647552175806,-0.5561040350288979,1.00581146338511,0.2426216810571733,0.3587753008662375,FALSE
Tsn,1605.3155460876746,-0.556875013981212,0.22689267097936955,0.011354068677636464,0.03236236465698685,TRUE
Katna1,643.7110399703712,-0.5569079326668046,0.20278448048804615,0.004816124398483018,0.01586338193358039,TRUE
Gtf2h3,395.6587110014679,-0.5569630089657632,0.28449804082029,0.04012916562189464,0.08960138125499376,FALSE
Dcpp1,5.688139627906755,-0.5570257618087852,1.2134420761794122,0.031240965932612386,0.07342425704030706,FALSE
Notumos,3.843115796546961,-0.557190193944668,1.001827502647375,0.2418950059228495,0.3580298312765935,FALSE
Hadh,2399.6669019375076,-0.5573068634978058,0.36255539234070155,0.09710857552196916,0.17700923048909115,FALSE
Rpe,879.8378195363051,-0.5573550594895507,0.28614134345374936,0.04128470734571347,0.09157776345041922,FALSE
Qdpr,1350.6888413749414,-0.5576444222241644,0.23426145197499246,0.01396208710233582,0.038362950684684455,TRUE
Gpr85,14.990840739701259,-0.5579665999835662,0.8587821230744138,0.2895734638651896,0.41005029853425407,FALSE
Gm5277,1.6490154776560162,-0.5583740685691122,1.1820266224226983,0.07038696662249232,NA,NA
Ggt1,29.823652008418005,-0.5588005898793436,0.7151027432262532,0.28215869812371236,0.4018794206343712,FALSE
Tmem159,1517.064540660186,-0.5588317506229141,0.2835707059672437,0.03824525270955251,0.08622265602684938,FALSE
2410002F23Rik,271.0214790308827,-0.558908339061519,0.3739963043693037,0.10511078957807013,0.18858399561381448,FALSE
Gm8109,1.0426406219982631,-0.5589564855955824,1.1769273822182593,0.10795225010970337,NA,NA
Gm4468,2.052507310480178,-0.5592679105219543,0.9381597068258404,0.2652470165585093,NA,NA
Usf2,1373.0581153921419,-0.5594695562885843,0.2735285193282652,0.03273327996341815,0.07631058734739607,FALSE
Gm26725,11.081419036450834,-0.5599751870004415,0.7200850309238812,0.2803523495762681,0.40001493781004105,FALSE
Tulp2,2.256306461357031,-0.5601791517284661,1.1827209295125798,0.07547104434606393,NA,NA
Wnt10b,18.223685597987757,-0.5602980378782825,0.830711989493423,0.2872456645134018,0.40750128993468704,FALSE
Gm16286,1590.5438931259234,-0.5603105020738998,0.30908016437681596,0.05507126521355552,0.11442802442661601,FALSE
Klrb1b,79.77116453766398,-0.5605688241247747,0.48845532344200515,0.1872375090462848,0.2951433095565059,FALSE
